#OTU ID	taxonomy
seq_299	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_300	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_301	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_302	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_303	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_304	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_305	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_306	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_307	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_308	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_309	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_310	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_311	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_312	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_313	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_314	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_315	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_316	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_317	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_318	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_319	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_320	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_321	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_322	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_323	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_324	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_325	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_326	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_327	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_328	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_329	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_330	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_331	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_332	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_333	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_334	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_335	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_336	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_337	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_338	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_339	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_340	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_341	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_342	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_343	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_344	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_345	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_346	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_347	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_348	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_349	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_350	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_351	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_352	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_353	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_354	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_355	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_356	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_357	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_358	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_359	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_360	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_361	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_362	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_363	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_364	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_365	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_366	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_367	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_368	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_369	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_370	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_371	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_372	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_373	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_374	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_375	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_376	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_377	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_378	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_379	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_380	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_381	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_382	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_383	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_384	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_385	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_386	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_387	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_388	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_389	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_390	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_391	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_392	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_393	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_394	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_395	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_396	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_397	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_398	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_399	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_400	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_401	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_402	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_403	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_404	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_405	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_406	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_407	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_408	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_409	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_410	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_411	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_412	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_413	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_414	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_415	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_416	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_417	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_418	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_419	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_420	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_421	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_422	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_423	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_424	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_425	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_426	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_427	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_428	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_429	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_430	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_431	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_432	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_433	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_434	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_435	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_436	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_437	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_438	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_439	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_440	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_441	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_442	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_443	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_444	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_445	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_446	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_447	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_448	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_449	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_450	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_451	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_452	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_453	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_454	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_455	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_456	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_457	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_458	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_459	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_460	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_461	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_462	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_463	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_464	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_465	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_466	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_467	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_468	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_469	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_470	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_471	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_472	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_473	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_474	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_475	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_476	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_477	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_478	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_479	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_480	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_481	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_482	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_483	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_484	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_485	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_486	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_487	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_488	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_489	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_490	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_491	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_492	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_493	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_494	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_495	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_496	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_497	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_498	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_499	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_500	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_501	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_502	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_503	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_504	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_505	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_506	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_507	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_508	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_509	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_510	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_511	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_512	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_513	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_514	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_515	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_516	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_517	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_518	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_519	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_520	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_521	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_522	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_523	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_524	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_525	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_526	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_527	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_528	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_529	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_530	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_531	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_532	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_533	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_534	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_535	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_536	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_537	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_538	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_539	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_540	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_541	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_542	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_543	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_544	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_545	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
seq_546	Eukaryota;Opisthokonta_ph;Aphelidea;Aphelidea_or;Aphelidea_fa;Aphelidium
seq_547	Eukaryota;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified
